video_id,channel_title,views,likes
lIkbdfBAdZQ,APaperPlaneADay,31872,1
aiUq5xksJy0,SciShow,352315,11818
y4D1KtVetKM,Wengie,7402878,625844
s7u5igc-lFg,KnowledgeHub,146224,8844
b-3YW03RR0I,Tom Daley,125231,9764
6eHExt8C0qw,Annapurna Channel,567964,535
XCWmONajkOg,HaileeSteinfeldVEVO,548351,42533
Mhfg2lVpW8k,GoPro,99836,3743
Xa-FV6Oxp1M,AlishaMarie,1366430,68159
5NX-U36VDis,Austin Evans,841845,29448
MRNqDbd2rdE,Alabama Crimson Tide on AL.com,104130,747
nAau-s-NvVw,WhatsUpMoms,108839,3572
qCH73iQAZS4,UFC ON FOX,356294,2005
SejINXtIWac,E! Entertainment,288058,1694
9chSjcOM5og,Big Ten Network,147522,578
Y61Q5w8qdSw,James Charles,957978,74165
GmrFu7I-bBE,U.S. Soccer,48535,562
VC7ZqkV1_yw,1791L,149999,11539
7wsYiuNERZA,John Campea,29403,1240
TP0PsCb371E,CNN,43901,330
yWatz9TAgT0,Pocketful of Primary,32485,1404
d6a4AGg_TsI,Eater,43518,597
T2rqOvijMBk,The Dodo,139700,4736
20yqGk-M-iI,RAW,18750,1379
hVQPVGPAUtc,Huckabee,386745,1
0s8oYNL1M-A,StarTalk Radio,107792,3498
RIz3klPET3o,DoodleChaos,948600,36715
b7xndvitLa8,Super Bunnyhop,135122,9072
7_HboVYEkWw,Not Dan Harmon,293564,1311
IMcVhfQfvow,Vat19,1295505,17820
fM6JOfiAPgQ,sonjdradeluxe,82598,6594
biKYH7o8j7k,UFC - Ultimate Fighting Championship,258327,2087
wF38WmiVIW4,California Senate Democrats,755,1
BoN3hlHjDnQ,This Morning,161315,2579
8I0pqPWfjWU,Glyph Jockey,28613,105
4MEv1k9aQXA,ABC News,29837,203
tv19Sd9dS38,Boldly,1103102,40042
xyDIy9ggcTc,Joel Hartley,43131,207
D1IBXE2G6zw,Atlantic Records,2912165,97756
mvuN2LQf09o,The Royal Family Channel,4961,151
fUjicxMPDzs,Legendary,5741857,49038
cmznoInjg1U,Lady Gaga,86709,5783
QKgUwKuhQmo,SoulPancake,10729,277
oZlJZ0BhXsA,ASMR Darling,1306136,62466
ZB_g0QnYMkM,Animal Adventure Park,35450,1834
0dWj2k4FMM8,Mickey Mouse,856592,10075
TF0TRv7Fw94,Jake Paul,4041272,155844
vpJba2qIXjs,MIT OpenCourseWare,7985,78
PpGyVCu2n9g,The Graham Norton Show,767861,7008
fwDZ8uhqJg0,Grand Ole Opry,6078326,36535
J4QLJiv-Eo4,Rista Casmiaa,765111,206
76WkDuiAjeY,Rosanna Pansino,620093,26584
KGb5yAdkcFw,Simply Nailogical,1306863,68708
HPRQwI5uvBM,thejasminebrand,33142,87
XTqx6VU0Wqk,The Film Culture Media,2075,6
VH1RwkrHPvA,Food Wishes,284006,8561
6v-oVPROexw,Alec Benjamin,31524,4353
pXFIMdJduvY,Rudy Mancuso,2548167,181332
dRX0wDNK6S4,KaneBrownVEVO,1623878,49038
WP98DDNKQ0U,Steven Malcolm,113394,1290
q68xUVH3qiM,BuzzFeed Celeb,213027,5103
941Bl3oxk8Y,Why Don't We,1593139,119521
jsR0dclw060,Studio C,333732,11336
c2BcR39AtxE,iJustine,619290,22244
J7MYJ8Kxhwc,NFVEVO,1289652,59764
O3D8d2QNShY,Томикс-ТВ online,552670,2268
ruTB5jBGXsE,Simon's Cat,576907,19225
2qiBTkVRp1U,Grace Helbig,277422,14240
8VzoqU5IQT4,Intel,61415,194
S6Mnl6kocLw,NBA Highlights · YouTube,112628,1192
bO-cI25XaAk,The Mighty EROCK,63832,1330
G0cDl-vZKkg,thataylaa,259165,11704
RE-far-FvRs,VLOGTOWSKI,323280,13781
_0d3XbH12cs,kimbramusic,116762,7611
adfcVmu1bmM,Kurt Hugo Schneider,662150,47384
JLIAuvpdRTc,Las Vegas Metropolitan Police,38624,1
odhMmAPDc54,Gus Johnson,1159836,41168
lQX0jvVQywQ,SUPERFRUIT,301553,26242
txvKrTplOVs,Team Coco,1529009,37314
FRjPEOPr6pA,CBS This Morning,7386,56
UXdbCReBTR8,Anwar Jibawi,3181840,109643
oWDy7_W9cpM,WBAL-TV 11 Baltimore,16977,31
LunHybOKIjU,BETNetworks,24786774,780500
rgbnZG85IRo,Associated Press,185798,768
VX4MQYwAh80,Team Edge,1042303,20603
j6cv-6WuDK0,Late Night with Seth Meyers,718223,15007
M16CGK1T9MM,Half as Interesting,287053,10265
iALfvFpcItE,AsapSCIENCE,261553,11975
BRhR9_tiPTo,MLB,253110,1671
KnE3055j-A0,ClevverTV,434367,13029
p1RKkRCiU90,ProZD,756795,55874
PgeJ0XYuI2E,Marques Brownlee,485033,42134
udnGW3E1vxY,KaneBrownVEVO,95856,5065
ZczwzVhai9E,Meet Arnold,1862708,72931
KCNvREKTnQc,Cracken News,2607785,19116
Z7R8XRKqHAI,Walk off the Earth,264375,22884
n8t9yJIKkvM,The Late Late Show with James Corden,886790,28399
t8sgy0faXyg,markit aneight,161398,1768
QrNk6lHyDbk,The Tonight Show Starring Jimmy Fallon,1109607,19554
jASAxU0Uqk4,Netflix,168788,9700
1ShHf1Ym1h0,Ryan Upchurch,165112,10228
jUrpOg4fBs0,OfficialGucciMane,166711,8620
Xtqr1C6eDmY,The Slow Mo Guys,1198361,42180
3wsegE01zUE,Douglas Thron,495553,1
doUdRCrK80E,Vogue,1634485,46174
Oo0NJsr5m4I,CGTN,3873250,34664
S5Esa9L4nvE,jacksfilms,890874,51039
DeTu8xSGpEM,johnlegendVEVO,186321,10169
abeF5zQbQEM,itsAlexClark,280441,15475
dpGMUuXJbGU,The Late Show with Stephen Colbert,283117,4359
uCVuyIQZ-lA,Camila Cabello,42341,11538
f24IrRsf-lQ,Taylor Swift,459875,30731
H7H0ZWwWKCw,ExplosmEntertainment,931276,41515
CNwYcyRAl1Y,michaeljacksonVEVO,259965,27376
Q0CbN8sfihY,Star Wars,26208268,610220
11S5tcT2Tm0,Lindsey Stirling,981403,83305
iv1zeGSvhIw,SpaceX,369675,8721
5fYkPljB9Zk,TheBackyardScientist,575851,23437
1KCZHHMZVGQ,truTV,161081,2920
0lDRz8qmXpE,CollegeHumor,261158,17223
8NArIVIQ4BI,bill wurtz,1329790,139481
JoNj0KDuDR8,BuzzFeedVideo,1064749,51783
sRAp2MO6TUY,The Food Ranger,366400,9443
jK6BesOrfws,Auralnauts,40488,3052
9E3wYGXnUqY,PsychoSoprano,1180354,54389
mQwnQS25xpE,TheEllenShow,246394,2986
G3fZBW_okks,Nile Wilson,174904,9648
wWK5W1b17uw,HellthyJunkFood,386348,11952
Hhg7Cv50SWY,Watch What Happens Live with Andy Cohen,14568,137
2K57-24FnIM,The School of Life,64686,3683
2jvi4e0NIHs,Tess Christine,148914,9494
GLbJCklVVJU,National Yo-Yo Contest,477216,4320
#NAME?,Oculus,234826,1694
nZtpLKCoUWg,Cracked,197462,10907
_F-vmhCq6uw,Fox News,423436,5184
ofzjzf_rhZc,colinfurze,483860,16318
dJ_p4Z_yVpM,SonyPicturesClassics,64394,969
3zrZE68Qrrg,JessieWareVEVO,51248,4256
Y5fwGxJjn5E,CupcakeJemma,23145,1548
T6x-kDiQsWM,Jimmy Kimmel Live,3159145,47379
QeBCu1ZSORs,Kris Wu,581951,53946
WFb0EDl-JS8,Mayim Bialik,93700,5379
eXyHRnDNH64,Vox,486103,11772
DBxTCFDo0WM,E! Entertainment,12012,114
Ik15Y5lDeJw,FreeDawkins,101265,908
a6Zj09zFXbI,Glam&Gore,228101,17322
vUC8-qbCVWk,Paramore,94468,10519
48dQekjzI6U,Wil Dasovich,194148,9707
YCYXUi_5kns,Brave Wilderness,750038,25932
BJFQz8A2Kjs,PBS NewsHour,7569,60
WMAtfhATTLg,SamSmithWorldVEVO,655109,46287
SmTvoFcy4_Q,SORTEDfood,108380,3513
eig-wx_83Do,VICE News,25934,396
6u9LNN9HwC4,Looper,804710,6964
g4xW9aCg2zY,Nintendo,1196387,66552
Kn4KUvDzQFg,Snapchat,155407,1
h2K_SWpQtb4,ESPN,54867,836
9yUZTTLpDtk,Numberphile,236767,16015
YlQYciVYhVA,Nature on PBS,190538,333
c5vSFtnWkDA,Domo and Crissy,1021587,69459
wHf01y69Ae4,Vanity Fair,367922,9952
wRe9jBoBwFY,FOX,9182,70
mPw8v7Zix5c,Refinery29,5078,117
T6iLJTy6LNQ,GOTDAMN ZO,72299,7118
rjlXcMhQgPU,BuzzFeedBlue,191413,5329
raNcTqw-I-o,Saturday Night Live,1165873,21986
aRgTLb5EbiQ,Ari Fitz,13895,2043
do-9G1s9LSY,AnthonyPadilla,172377,24234
0TP1zVBdosw,WWE,6167747,158892
Y8kAZAQ5dX0,Wassabi Productions,876315,44314
bpDylTwwunc,Demi Lovato,803709,44494
3BMgV8jj9IU,The Global Goals,2946711,47337
cXQUObfBXYk,Tested,204252,7834
Qg7YzqCRoZ0,SuperCarlinBrothers,215229,9120
zkIrbVycAeM,Business Insider,719160,2203
WSFJsq_jwMs,Charlie Rose,219255,6115
wvkkLRRAT4I,Madelaine Petsch,268024,19273
QfINpLDE_s4,Volpe Music,97424,1899
tfHCtgyT-oQ,vlogbrothers,246029,15603
FcPs-bMkUjo,Casey Holmes,321736,12490
WQjO1mMCPg4,Smosh,2128629,62045
y4BQEzQieEU,Braun,35477,72
jiRAinnkfwI,YBF Chic,12758,2
czeMrUoy8kw,ViralHog,15642,35
RaKxVWJxA2U,Nerdist,97372,2972
5QCv3dJBPyQ,Jackie Aina,443860,37337
H0bVlfJsR4Q,REACT,932717,23327
Z0mzCVe_onw,La Guardia Cross,69193,6705
zFnvAbX96gM,JakeBuggVEVO,55208,9091
Lk7iJthBk6I,Desi Perkins,427827,33411
#NAME?,Tyler Oakley,192861,15692
SmfWvo4cMpU,Courtelizz1,94839,10721
YjtRY28Pe2o,MyHarto,43702,4268
fOmwkTrW4OQ,Amazon Video,59180,602
q0B8k3UPZNc,CaseyNeistat,3155205,109934
fBR-MFpVKuc,First We Feast,444028,11880
FUBXKn1oP0g,ThreadBanger,922069,65230
KQ19fT4BQQU,Arcus-3D,3600,15
hwFx0ROBf7o,St. Vincent,191719,3730
7LhdGh1Oy34,Crate and Barrel,35093,222
yG-yfbDscbo,Jeremy Jahns,383552,17138
aDuB1arf8aE,Man About Cake,137286,7529
CrwmpuwLBiI,Jenny Nicholson,135791,6871
xCIfqg4W7-U,LIVEKellyandRyan,19720,59
ktc8XDBq93k,jypentertainment,7959216,761297
CdHV7Uzw2E4,Peter McKinnon,256223,16598
akGWOpcWfrQ,Dan Nystedt,1654276,5095
eN6JVKmMUhw,MavinRecords,65369,1659
J5b_-TZwQ0I,LastWeekTonight,4773215,128708
P_X6hIyqUxA,NFL,684930,5435
SpMhnqnbh0g,FilmRise Releasing,149669,1136
JxEj2ZjgNzs,The Scran Line,45488,3016
rJTkHGXMdb0,Life Noggin,776401,20048
bkxoHhafkqQ,How To Cake It,539203,25812
y8fZDZHSl7Q,Dulce Candy,32248,1430
4CyvvCx6Us0,Mini Marley,61995,5711
3JYl1XREYLE,DavidParody,366650,17743
fhYYdeAC3BI,TV Shows,847286,5662
URvC6T_xhE0,In Real Life,215197,5506
5Vd10gwNJRs,Dancing With The Stars,280431,1322
bB01zORIGkA,NightHawkInLight,220491,7444
#NAME?,WIRED,35730,1311
N1bJ5Vv3iUg,Rclbeauty101,292191,11673
yARn15Ks1DE,COVERGIRL,1429939,449
R7y6fm0XTpg,Good Mythical MORE,438430,9521
r9-DM9uBtVI,Warner Bros. Pictures,18497518,294413
nrzbCPOcIJk,Safiya Nygaard,2605124,125753
SeUyzOP3mys,Gentle Whispering ASMR,780795,22541
p-xtcaAOTEE,VintageTVCommercials,12117,21
0uUFf8IomLg,Metro Los Angeles,54303,666
iGHDJ2_hsKE,Columbia Sportswear,296980,4309
4RPso1_xMYk,Video Library,4517,10
mKee5Xezp_0,MyLifeAsEva,614477,38094
WStmFKp1x3g,Davide Quaranta,150485,730
W_E9wivFlpE,Good Mythical Morning,3115373,110378
a5F05Qpi6lM,The View,230041,1502
5al17hlhowA,grav3yardgirl,417189,33214
kRW3Y-rgaOs,WatchCut Video,718460,20738
#NAME?,kawaiisweetworld,56094,4430
UJKl7ToDi20,UCF Knights,8812,37
GttcbM4GxLo,Tati,572297,24926
IP81Je7APoQ,Hulu,1480971,946
I4qv0c2-lfw,HOT 97,61658,592
ucWPplMZnH4,Amber Scholl,436110,22080
gWzPYsSCExM,ANDREW HUANG,104215,6261
RsYU2f3Q6kI,uniservo,2675,44
j8ziXMTpkL4,CrazyRussianHacker,2007905,45033
RVSSCN2ts_g,RM Videos,95764,642
KbYCmEptlL8,Kylie Cosmetics,1479383,63020
cqpg9IJ0jbg,Jody's Corner,45289,869
iZFWRi3npiA,AMAZING HOODFACTSUNCUT,190799,191
IRdrt8nPyy8,The X-Files,887297,11406
r8qWc9X4f6k,TED-Ed,156314,9183
QvP8fd2W_6A,AIRBORNE-FILMS,21739,273
ufE-HaySXSg,Tech Insider,202127,4805
y_nuMEtwUW4,KREM2,22543,81
tetLuLLWxKM,TMZ,6435,16
wmca2wWi1CM,The Jonathan Ross Show,3368868,8061
lIkbdfBAdZQ,APaperPlaneADay,32211,1
6eHExt8C0qw,Annapurna Channel,578603,564
aiUq5xksJy0,SciShow,358494,11959
px1WIBaFseE,The Infographics Show,149498,4326
o6H0OPgg1qA,amc,855013,13768
pqdaskhEa0I,TimandFaithVEVO,833978,9825
XCWmONajkOg,HaileeSteinfeldVEVO,860667,58272
y4D1KtVetKM,Wengie,8059718,656526
Mhfg2lVpW8k,GoPro,105214,3841
Xa-FV6Oxp1M,AlishaMarie,1403986,69101
b-3YW03RR0I,Tom Daley,136218,10165
5NX-U36VDis,Austin Evans,889108,30310
Y61Q5w8qdSw,James Charles,1036744,76161
qCH73iQAZS4,UFC ON FOX,370255,2020
20yqGk-M-iI,RAW,20710,1508
GmrFu7I-bBE,U.S. Soccer,49378,563
7wsYiuNERZA,John Campea,29894,1249
MRNqDbd2rdE,Alabama Crimson Tide on AL.com,106619,753
s7u5igc-lFg,KnowledgeHub,148641,8945
VC7ZqkV1_yw,1791L,152236,11671
TP0PsCb371E,CNN,45080,331
9chSjcOM5og,Big Ten Network,155230,586
yWatz9TAgT0,Pocketful of Primary,34053,1444
T2rqOvijMBk,The Dodo,154748,4855
R1ZXOOLMJ8s,Netflix,4244755,172239
i3-Nf3cxlmg,MLB,346675,1993
bu9e410C__I,20th Century Fox,3250607,24306
oKzFGhlFqqE,Late Night with Seth Meyers,1627553,26896
OlI8r3nNUVw,Jan N,620290,23216
rgbnZG85IRo,Associated Press,574050,2088
uB_Kx6T3wq4,Jaclyn Hill,603428,36875
M16CGK1T9MM,Half as Interesting,1054604,21227
h9ga9lHtcXM,The Late Show with Stephen Colbert,644315,14405
HzzmqUoQobc,Vox,333622,15230
TYR_7CeO39E,The Late Late Show with James Corden,879814,25659
MrujGOjzUI4,Liza Koshy,3614828,334489
LunHybOKIjU,BETNetworks,28212358,870122
XV_W6kPqR9U,BBC Newsnight,234646,4317
2HcqS508lIo,Real Engineering,284649,10852
srWtQnseRyE,The Tonight Show Starring Jimmy Fallon,513389,10123
iALfvFpcItE,AsapSCIENCE,532289,17588
DeTu8xSGpEM,johnlegendVEVO,508819,17634
xBU77C4cpTk,Carli Bybel,596703,27983
udnGW3E1vxY,KaneBrownVEVO,253612,7851
0hLx_1Q15eY,MinuteEarth,168082,7393
afXewnGZXKs,TheEllenShow,269243,4105
-5sCWsLlTCI,Saturday Night Live,85052,1458
jUrpOg4fBs0,OfficialGucciMane,358313,12121
t8sgy0faXyg,markit aneight,359438,3050
VX4MQYwAh80,Team Edge,1236244,22249
xNddRhpx5tA,CinemaSins,740742,20006
FvcNr_5uWgY,JessieJVEVO,735505,65410
AR764HY82Cs,PinkVEVO,357013,24183
p1RKkRCiU90,ProZD,999913,67469
GBWMwbDxcO0,Jimmy Kimmel Live,59891,2997
DrIFxLhDylU,Fueled By Ramen,65289,4289
lLN1FwiqGwc,Channel Awesome,974025,48582
E3DWd2dTiaQ,DaveHax,86581,2825
PgeJ0XYuI2E,Marques Brownlee,1008399,64137
KnE3055j-A0,ClevverTV,575091,14948
Lp2TXZ3wzjs,ChrisYoungVEVO,38103,2323
0TMHdsFYDOo,CNNMoney,29377,125
j5YSOabmFgw,Bebe Rexha,123885,19794
Z7R8XRKqHAI,Walk off the Earth,438936,30578
LSYc5HvyXKo,Lisa Eldridge,150231,7944
CNwYcyRAl1Y,michaeljacksonVEVO,644650,37056
KCNvREKTnQc,Cracken News,3017631,21686
pSMCldcVGgA,DariusRuckerVEVO,16268,1065
2QA57665QM0,JessiSmiles,158909,10655
1ShHf1Ym1h0,Ryan Upchurch,240624,11680
ZczwzVhai9E,Meet Arnold,2093286,76938
HUgYoT_xEFY,Lessons from the Screenplay,125277,10303
iv1zeGSvhIw,SpaceX,390090,8977
5ggZ9jIHnr8,Alesso,3982024,306843
FMQaJ6ylKs4,SUPERFRUIT,104104,15788
jXQitd7ahV4,WeAreLostKingsVEVO,70426,10502
_yvDc9t1gZE,JK Brickworks,55492,2457
abeF5zQbQEM,itsAlexClark,359006,17754
jK6BesOrfws,Auralnauts,88977,4715
G3fZBW_okks,Nile Wilson,240367,11249
Xtqr1C6eDmY,The Slow Mo Guys,1349500,45784
doUdRCrK80E,Vogue,1839253,49803
S5Esa9L4nvE,jacksfilms,985292,54255
1wwwXCQyIRA,pixiwoo,107946,4602
Oo0NJsr5m4I,CGTN,4318752,35954
M3siIx0W8aM,KodalineVEVO,307255,28386
H7H0ZWwWKCw,ExplosmEntertainment,1070980,45144
2K57-24FnIM,The School of Life,89866,4607
11S5tcT2Tm0,Lindsey Stirling,1276619,97286
#NAME?,Oculus,261790,1775
0lDRz8qmXpE,CollegeHumor,405090,22331
5fYkPljB9Zk,TheBackyardScientist,640299,25242
1KCZHHMZVGQ,truTV,211267,3426
WFb0EDl-JS8,Mayim Bialik,106234,5825
wWK5W1b17uw,HellthyJunkFood,425753,12800
uCVuyIQZ-lA,Camila Cabello,77212,14557
r30snlzbYaY,LustreLux,157972,9425
ofzjzf_rhZc,colinfurze,646689,19412
JoNj0KDuDR8,BuzzFeedVideo,1484748,68805
dJ_p4Z_yVpM,SonyPicturesClassics,100023,1213
Q0CbN8sfihY,Star Wars,27909589,631087
8NArIVIQ4BI,bill wurtz,1431029,145744
Wp2TUPo5W0c,Daniel Howell,1488263,271091
nZtpLKCoUWg,Cracked,218039,11730
9E3wYGXnUqY,PsychoSoprano,1501863,62719
QeBCu1ZSORs,Kris Wu,833359,62520
1y7giHbrvcc,WalkTheMoonVEVO,25259,1814
wUHWzsF_qJM,Chloe Morello,72977,7961
48dQekjzI6U,Wil Dasovich,233138,10612
Ik15Y5lDeJw,FreeDawkins,113911,944
ZYQ1cVRtMZU,PatrickStarrr,1861517,81482
vUC8-qbCVWk,Paramore,106093,11218
a6Zj09zFXbI,Glam&Gore,246230,18245
0I3VUxiyaSE,Don Giller,413950,689
3zrZE68Qrrg,JessieWareVEVO,134717,7658
8I1B4n_8Cto,BeckVEVO,60020,2470
zFnvAbX96gM,JakeBuggVEVO,116650,15771
TE0UWh9Nob0,Sophia Grace,166154,13568
0ceNfXrccbQ,30 Rock Official,482376,1234
9yUZTTLpDtk,Numberphile,261259,17105
r_Vv6abqauM,TheScoreVEVO,37433,3476
Hhg7Cv50SWY,Watch What Happens Live with Andy Cohen,25668,172
T6iLJTy6LNQ,GOTDAMN ZO,88955,8105
6u9LNN9HwC4,Looper,923094,7467
h2K_SWpQtb4,ESPN,65905,960
nqnkBdExjws,TomWalkerVEVO,33481,3764
YlQYciVYhVA,Nature on PBS,251384,386
J_qs-CH715g,Madelaine Petsch,115929,10771
2jvi4e0NIHs,Tess Christine,174733,10771
DBxTCFDo0WM,E! Entertainment,19417,147
c5vSFtnWkDA,Domo and Crissy,1098307,72298
mPw8v7Zix5c,Refinery29,8904,135
rjlXcMhQgPU,BuzzFeedBlue,210867,5675
wHf01y69Ae4,Vanity Fair,385723,10264
do-9G1s9LSY,AnthonyPadilla,215866,28469
Y5fwGxJjn5E,CupcakeJemma,42994,2160
CX4KuIBmnjI,TED-Ed,107316,4358
wRe9jBoBwFY,FOX,10184,73
B1TJp73shl8,GregoryPorterVEVO,35716,1080
0TP1zVBdosw,WWE,6823998,165874
BJFQz8A2Kjs,PBS NewsHour,8453,63
Y8kAZAQ5dX0,Wassabi Productions,940644,45984
bpDylTwwunc,Demi Lovato,867944,46333
Qg7YzqCRoZ0,SuperCarlinBrothers,226380,9401
tLv3X-aMyWQ,AviciiOfficialVEVO,132951,9463
3BMgV8jj9IU,The Global Goals,3065622,49653
aRgTLb5EbiQ,Ari Fitz,16746,2223
Kn4KUvDzQFg,Snapchat,159786,1
QfINpLDE_s4,Volpe Music,125178,2394
WSFJsq_jwMs,Charlie Rose,263828,7017
FcPs-bMkUjo,Casey Holmes,341350,13006
y4BQEzQieEU,Braun,43022,83
jiRAinnkfwI,YBF Chic,16459,2
5QCv3dJBPyQ,Jackie Aina,464844,38608
H0bVlfJsR4Q,REACT,951106,23609
Z0mzCVe_onw,La Guardia Cross,78878,7245
WQjO1mMCPg4,Smosh,2228187,63371
zkIrbVycAeM,Business Insider,726365,2215
#NAME?,Tyler Oakley,203723,16231
Lk7iJthBk6I,Desi Perkins,454394,34689
fBR-MFpVKuc,First We Feast,450893,11990
hwFx0ROBf7o,St. Vincent,215669,3959
SmfWvo4cMpU,Courtelizz1,109892,11615
RaKxVWJxA2U,Nerdist,99824,3016
5Vd10gwNJRs,Dancing With The Stars,306800,1409
FUBXKn1oP0g,ThreadBanger,954570,66742
CdHV7Uzw2E4,Peter McKinnon,277534,17321
q0B8k3UPZNc,CaseyNeistat,3306557,112754
aDuB1arf8aE,Man About Cake,144769,7789
yG-yfbDscbo,Jeremy Jahns,390088,17312
YjtRY28Pe2o,MyHarto,49655,4600
KQ19fT4BQQU,Arcus-3D,4785,20
akGWOpcWfrQ,Dan Nystedt,2545310,7856
ktc8XDBq93k,jypentertainment,9018901,793387
7LhdGh1Oy34,Crate and Barrel,35753,224
xCIfqg4W7-U,LIVEKellyandRyan,21123,61
SpMhnqnbh0g,FilmRise Releasing,174248,1213
czeMrUoy8kw,ViralHog,23950,37
J5b_-TZwQ0I,LastWeekTonight,4968915,131224
y8fZDZHSl7Q,Dulce Candy,34065,1489
P_X6hIyqUxA,NFL,704298,5504
bkxoHhafkqQ,How To Cake It,587362,27076
4CyvvCx6Us0,Mini Marley,70089,6122
rJTkHGXMdb0,Life Noggin,791770,20342
CrwmpuwLBiI,Jenny Nicholson,140478,7009
3JYl1XREYLE,DavidParody,378726,18140
fOmwkTrW4OQ,Amazon Video,62903,623
4RPso1_xMYk,Video Library,4885,10
N1bJ5Vv3iUg,Rclbeauty101,318753,12251
VFNwdX5zyCg,Good Morning America,10214,77
nrzbCPOcIJk,Safiya Nygaard,2669462,128059
eN6JVKmMUhw,MavinRecords,79625,1843
SeUyzOP3mys,Gentle Whispering ASMR,921008,24448
bB01zORIGkA,NightHawkInLight,231846,7655
yARn15Ks1DE,COVERGIRL,1623683,471
mKee5Xezp_0,MyLifeAsEva,674187,40795
fhYYdeAC3BI,TV Shows,856170,5696
URvC6T_xhE0,In Real Life,228218,5648
p-xtcaAOTEE,VintageTVCommercials,12193,21
W_E9wivFlpE,Good Mythical Morning,3161383,111291
r9-DM9uBtVI,Warner Bros. Pictures,19194567,298938
mi52IqpOp54,Kevin Noon,2373,14
iGHDJ2_hsKE,Columbia Sportswear,342350,4489
WStmFKp1x3g,Davide Quaranta,150965,731
R7y6fm0XTpg,Good Mythical MORE,444096,9581
#NAME?,kawaiisweetworld,62600,4715
5al17hlhowA,grav3yardgirl,429686,33915
a5F05Qpi6lM,The View,231986,1505
kRW3Y-rgaOs,WatchCut Video,746580,21409
GttcbM4GxLo,Tati,583725,25313
94U8bow4CU4,Shawn Setaro,3300,16
IP81Je7APoQ,Hulu,1974752,1185
AVr5wYZJv9M,Fortune Magazine,7959,61
ucWPplMZnH4,Amber Scholl,455746,22682
gWzPYsSCExM,ANDREW HUANG,108410,6436
RsYU2f3Q6kI,uniservo,2845,45
RVSSCN2ts_g,RM Videos,118948,762
KbYCmEptlL8,Kylie Cosmetics,1508080,64052
cqpg9IJ0jbg,Jody's Corner,45799,874
j8ziXMTpkL4,CrazyRussianHacker,2096855,45957
y_nuMEtwUW4,KREM2,25399,98
QvP8fd2W_6A,AIRBORNE-FILMS,32717,379
I4qv0c2-lfw,HOT 97,67512,637
tetLuLLWxKM,TMZ,6731,16
hkA2a4_tNOs,The Film Theorists,2295461,106554
Hlt3rA-oDao,Saturday Night Live,127890,12360
W-8nCyXm03E,What's Inside?,368211,5601
0g2lXo-ZnEk,Rosanna Pansino,704330,25658
R1ZXOOLMJ8s,Netflix,6514627,221120
wULnbo1qtDc,Hannah Stocking,2015177,68150
Ro3lVeccQqY,Hevesh5,178252,3779
82t9Tk9dUHs,NASA Johnson,631734,7637
bu9e410C__I,20th Century Fox,5632058,31390
8bpaM9NeFrk,The Tonight Show Starring Jimmy Fallon,725253,11471
tUXLO8Dtvq4,The Infographics Show,243019,5761
msWS8WxRsrY,Simply Nailogical,682699,61460
i3-Nf3cxlmg,MLB,490269,2558
OlI8r3nNUVw,Jan N,1313187,45879
5ggZ9jIHnr8,Alesso,7784929,447906
KGQTkWJ5mU4,RealLifeLore,1525434,39866
h9ga9lHtcXM,The Late Show with Stephen Colbert,996831,19098
oKzFGhlFqqE,Late Night with Seth Meyers,2101641,31162
cWIEF2Yc58w,Gus Johnson,52248,3607
TYR_7CeO39E,The Late Late Show with James Corden,1320584,33476
Tt-a61NG4XY,Thomas Sanders,229896,20871
pmLk6d33VpY,theflippist,227362,3159
MiFeES9uOSo,Kayley Melissa,28912,2492
HzzmqUoQobc,Vox,524772,20492
Iv2lWZxzUj8,Rclbeauty101,1145053,46652
rgbnZG85IRo,Associated Press,696132,2585
2HcqS508lIo,Real Engineering,547268,15443
DUMEmGUc7yc,vlogbrothers,123190,7626
M16CGK1T9MM,Half as Interesting,1717243,30851
5qlSfNVp3fU,Cole and Marmalade,93000,5268
afXewnGZXKs,TheEllenShow,420747,5568
MrujGOjzUI4,Liza Koshy,4230596,370642
XV_W6kPqR9U,BBC Newsnight,394872,6343
E3DWd2dTiaQ,DaveHax,137444,3504
GDrudkqrgIA,MSNBC,48922,275
1AxLzMJIgxM,Binging with Babish,792368,51905
pGVtDzMDJ0I,thataylaa,134976,7057
iALfvFpcItE,AsapSCIENCE,638120,19739
j5YSOabmFgw,Bebe Rexha,288591,26693
LunHybOKIjU,BETNetworks,30224787,916296
FvcNr_5uWgY,JessieJVEVO,1347249,91658
0hLx_1Q15eY,MinuteEarth,251921,9340
xtEQkOp8mZ0,Donald Trump,191227,802
jkrrdsEzi-s,Amber Scholl,359498,17385
DkWL232Vzao,The Scran Line,36257,1991
j0AoUB9Nqtw,UFC - Ultimate Fighting Championship,438850,4411
AR764HY82Cs,PinkVEVO,533128,27682
DeTu8xSGpEM,johnlegendVEVO,863315,25171
FMQaJ6ylKs4,SUPERFRUIT,153073,19257
udnGW3E1vxY,KaneBrownVEVO,349735,9254
xBU77C4cpTk,Carli Bybel,818744,34245
lLOEu9p80rE,Tom Daley,23518,1834
MpblOsqweUk,Jimmy Kimmel Live,206964,7976
DrIFxLhDylU,Fueled By Ramen,109100,5399
jUrpOg4fBs0,OfficialGucciMane,477774,13620
Lp2TXZ3wzjs,ChrisYoungVEVO,71810,3106
_Z3P18GHej8,Grandpa Kitchen,745680,26934
